AppId,GenreId
2886,26
2887,12
2888,16
2889,8
2890,8
2891,8
2892,1
2893,20
2894,20
2895,1
2896,1
2897,1
2898,37
2899,1
2900,26
2901,29
2902,34
2903,7
2904,4
2905,28
2906,19
2907,31
2908,31
2909,31
2910,16
2911,28
2912,26
2913,23
2914,23
2915,23
2916,4
2917,3
2918,18
2919,23
2920,18
2921,31
2922,26
2923,3
2924,26
2925,8
2926,4
2927,20
2928,6
2929,8
2930,31
2931,0
2932,21
2933,41
2934,12
2935,12
2936,12
2937,12
2938,41
2939,17
2940,12
2941,12
2942,12
2943,12
2944,12
2945,12
2946,7
2947,27
2948,9
2949,7
2950,7
2951,33
2952,26
2953,26
2954,3
2955,3
2956,27
2957,32
2958,32
2959,12
2960,11
2961,12
2962,8
2963,18
2964,27
2965,16
2966,43
2967,30
2967,6
2968,12
2969,0
2970,1
2971,23
2972,27
2973,23
2974,13
2975,6
2976,29
2977,23
2978,26
2979,11
2980,11
2981,3
2982,49
2982,18
2983,12
2984,26
2985,32
2986,32
2987,4
2988,16
2989,26
2990,31
2991,6
2992,28
2993,11
2994,1
2995,1
2996,1
2997,7
2998,21
2999,19
3000,26
3001,26
3002,26
3003,37
3004,19
3005,33
3006,26
3007,6
3007,24
3008,29
3009,26
3010,19
3011,16
3012,23
3013,23
3014,16
3015,2
3016,3
3017,33
3018,33
3019,33
3020,23
3021,33
3022,24
3023,29
3023,51
3024,6
3025,1
3026,23
3027,11
3028,0
3029,1
3030,31
3031,0
3031,52
3032,50
3032,0
3033,29
3033,50
3034,0
3034,52
3035,29
3036,34
3037,3
3038,45
3039,0
3040,49
3040,21
3041,8
3042,21
3043,36
3044,36
3045,11
3046,49
3046,6
3047,13
3048,13
3049,12
3050,18
3051,3
3052,18
3053,23
3054,34
3055,34
3056,16
3057,48
3057,0
3058,48
3058,0
3059,3
3060,2
3061,1
3062,23
3063,23
3064,23
3065,23
3066,29
3067,6
3068,8
3069,16
3070,16
3071,16
3072,16
3073,16
3074,16
3075,16
3076,16
3077,16
3078,16
3079,16
3080,16
3081,2
3082,16
3083,16
3084,16
3085,11
3086,34
3087,6
3088,13
3089,43
3090,23
3091,37
3092,23
3093,33
3094,33
3095,23
3096,22
3097,23
3098,3
3099,3
3100,52
3100,6
3101,1
3102,19
3103,0
3104,19
3105,32
3106,32
3107,4
3108,19
3109,23
3110,23
3111,32
3112,26
3113,3
3114,41
3115,40
3116,19
3117,18
3118,19
3119,27
3120,27
3121,27
3122,26
3123,3
3124,35
3125,32
3126,9
3127,21
3127,49
3128,6
3129,4
3130,2
3131,5
3132,15
3133,24
3133,6
3134,25
3135,14
3136,14
3137,16
3138,16
3139,19
3140,28
3141,27
3142,19
3143,33
3144,16
3145,16
3146,7
3147,7
3148,7
3149,16
3150,28
3151,25
3152,28
3153,9
3154,23
3155,16
3156,1
3157,32
3158,1
3159,21
3160,26
3161,26
3162,28
3163,28
3164,19
3165,19
3166,28
3167,28
3168,16
3169,28
3170,28
3170,49
3171,28
3172,9
3173,9
3174,16
3175,28
3176,18
3177,10
3178,8
3179,30
3180,16
3181,23
3182,23
3183,23
3184,33
3185,33
3186,16
3187,22
3188,22
3189,3
3190,15
3191,15
3192,11
3193,2
3194,32
3195,26
3196,33
3197,1
3197,6
3198,22
3199,22
3200,26
3201,36
3202,19
3203,33
3204,33
3205,26
3206,3
3207,32
3208,8
3209,1
3210,0
3211,39
3211,6
3212,39
3212,48
3213,39
3214,39
3214,52
3215,51
3215,29
3216,8
3217,8
3218,29
3219,1
3220,15
3221,8
3222,1
3223,45
3223,51
3224,29
3225,29
3226,0
3227,29
3228,23
3229,6
3230,32
3231,20
3232,34
3233,1
3234,21
3235,12
3235,49
3236,0
3237,3
3238,3
3239,9
3240,29
3240,6
3241,24
3241,51
3242,6
3242,49
3243,49
3243,29
3244,29
3244,49
3245,51
3245,12
3246,7
3247,29
3248,6
3249,9
3250,1
3251,29
3252,29
3253,33
3254,22
3255,3
3256,6
3257,6
3258,6
3259,3
3260,3
3261,36
3262,36
3263,36
3264,3
3265,36
3266,20
3267,20
3268,11
3269,6
3270,33
3271,39
3272,36
3273,36
3274,26
3275,26
3276,1
3277,33
3278,33
3279,33
3280,19
3281,21
3282,29
3283,36
3284,8
3285,6
3286,33
3287,33
3288,28
3289,34
3290,31
3291,3
3292,4
3293,3
3294,4
3295,26
3296,26
3297,21
3298,21
3299,20
3300,25
3301,4
3302,26
3303,33
3304,13
3305,23
3306,33
3307,29
3308,24
3309,26
3310,21
3311,32
3312,32
3313,8
3314,39
3315,0
3316,4
3317,0
3318,19
3319,2
3320,31
3321,0
3322,4
3323,4
3324,34
3325,1
3326,1
3327,41
3328,41
3329,41
3330,12
3331,12
3332,1
3333,1
3334,1
3335,41
3336,34
3337,3
3338,1
3339,41
3340,1
3341,52
3341,30
3342,10
3343,8
3344,6
3345,6
3346,1
3347,8
3348,8
3349,8
3350,41
3351,9
3352,25
3353,34
3354,22
3355,7
3356,26
3357,26
3358,30
3359,26
3360,6
3361,17
3362,49
3362,6
3363,41
3364,0
3365,49
3365,15
3366,29
3366,51
3367,28
3368,36
3369,36
3370,0
3370,48
3371,19
3372,19
3373,19
3374,19
3375,19
3376,27
3377,26
3378,26
3379,34
3380,2
3381,24
3382,7
3383,23
3384,18
3385,18
3386,18
3387,18
3388,18
3389,18
3390,15
3391,18
3392,18
3393,11
3394,0
3395,31
3396,31
3397,4
3398,4
3399,33
3400,28
3401,19
3402,19
3403,2
3404,32
3405,0
3406,15
3407,33
3408,33
3409,1
3410,18
3411,28
3412,28
3413,32
3414,18
3415,32
3416,6
3417,19
3418,1
3419,12
3419,49
3420,37
3421,1
3422,33
3423,26
3424,16
3425,18
3426,34
3427,35
3428,35
3429,3
3430,2
3431,23
3432,8
3433,18
3434,10
3435,19
3436,49
3436,29
3437,4
3438,11
3439,1
3440,2
3441,41
3442,28
3443,17
3444,18
3445,31
3446,31
3447,49
3447,21
3448,25
3449,33
3450,30
3450,52
3451,33
3452,29
3453,31
3454,40
3455,20
3456,19
3457,28
3458,26
3459,26
3460,45
3461,28
3462,33
3463,33
3464,33
3465,32
3466,33
3467,32
3468,33
3469,33
3470,33
3471,16
3472,23
3473,33
3474,8
3475,32
3476,6
3477,2
3478,0
3479,18
3480,18
3481,33
3482,1
3483,3
3484,19
3485,1
3486,33
3487,35
3488,18
3489,1
3490,19
3491,19
3492,1
3493,8
3494,8
3495,2
3496,2
3497,8
3498,23
3499,8
3499,50
3500,2
3501,8
3502,2
3503,2
3504,1
3505,6
3506,50
3506,6
3507,6
3507,24
3508,19
3509,30
3510,32
3511,28
3512,11
3513,11
3514,18
3515,18
3516,26
3517,33
3518,52
3518,6
3519,5
3520,0
3521,0
3522,0
3523,23
3524,4
3525,34
3526,0
3527,12
3528,21
3529,29
3530,8
3531,34
3532,2
3533,2
3534,31
3535,31
3536,31
3537,2
3538,31
3539,2
3540,1
3541,36
3542,36
3543,36
3544,26
3545,26
3546,1
3547,0
3548,33
3549,2
3550,36
3551,26
3552,26
3553,36
3554,25
3555,30
3556,14
3556,49
3557,20
3558,20
3559,20
3560,16
3561,26
3562,26
3563,18
3564,26
3565,33
3566,6
3566,24
3567,6
3567,24
3568,6
3569,6
3570,6
3571,6
3572,23
3573,31
3574,29
3575,28
3576,15
3577,1
3578,6
3579,18
3580,45
3580,51
3581,51
3581,24
3582,15
3582,6
3583,51
3583,41
3584,24
3584,51
3585,24
3585,52
3586,51
3586,24
3587,13
3587,6
3588,45
3588,6
3589,6
3590,52
3590,30
3591,30
3591,52
3592,4
3592,48
3593,45
3593,52
3594,10
3595,1
3596,23
3597,5
3598,37
3599,12
3600,26
3601,0
3602,30
3603,30
3604,0
3605,9
3606,9
3607,19
3608,27
3609,9
3610,27
3611,9
3612,45
3613,9
3614,27
3615,9
3616,36
3617,36
3618,36
3619,9
3620,18
3621,35
3622,6
3623,5
3624,5
3625,5
3626,5
3627,5
3628,5
3629,5
3630,5
3631,5
3632,5
3633,14
3634,26
3635,37
3636,2
3637,16
3638,30
3639,34
3640,35
3641,34
3642,34
3643,27
3644,5
3645,29
3646,18
3647,32
3648,32
3649,8
3650,8
3651,30
3651,52
3652,0
3653,0
3654,33
3655,6
3656,18
3657,4
3658,34
3659,3
3660,47
3661,47
3662,47
3663,0
3663,49
3664,11
3665,6
3666,15
3667,28
3667,49
3668,6
3668,24
3669,0
3670,41
3671,18
3672,52
3672,0
3673,18
3674,21
3675,28
3676,9
3677,19
3678,29
3679,33
3680,37
3681,4
3682,28
3683,0
3684,28
3685,19
3686,1
3687,3
3688,18
3689,37
3690,1
3691,7
3692,41
3693,0
3694,28
3695,28
3696,28
3697,28
3698,3
3699,0
3700,34
3701,22
3702,36
3703,17
3704,22
3705,0
3706,18
3707,33
3708,26
3709,26
3710,12
3711,6
3712,33
3713,1
3714,9
3715,2
3716,45
3717,45
3718,18
3719,13
3720,8
3721,28
3722,28
3723,27
3724,27
3725,21
3726,41
3727,4
3728,32
3729,16
3730,8
3731,23
3732,1
3733,23
3734,0
3735,33
3736,6
3737,31
3738,12
3739,29
3740,13
3741,3
3742,3
3743,6
3744,36
3745,27
3746,37
3747,52
3747,43
3748,43
3749,43
3750,0
3750,52
3751,26
3752,23
3753,12
3754,2
3755,12
3756,45
3757,2
3758,23
3759,47
3760,34
3761,31
3762,30
3763,0
3764,16
3765,1
3766,0
3767,0
3768,11
3769,0
3770,13
3771,36
3772,36
3773,36
3774,36
3775,1
3776,15
3777,26
3778,30
3779,33
3780,16
3781,1
3782,3
3783,23
3784,23
3785,8
3786,14
3787,1
3788,1
3789,1
3790,42
3791,22
3792,22
3793,32
3794,28
3795,11
3796,10
3797,10
3798,28
3799,2
3800,31
3801,22
3802,22
3803,28
3804,31
3805,0
3806,42
3807,28
3808,31
3809,34
3810,31
3811,31
3812,27
3813,3
3814,23
3815,14
3816,51
3816,29
3817,24
3817,49
3818,1
3819,1
3820,29
3821,6
3821,49
3822,29
3823,20
3824,29
3825,7
3826,8
3827,2
3828,39
3829,6
3830,4
3831,6
3831,24
3832,26
3833,28
3834,6
3835,2
3836,45
3837,28
3838,28
3839,1
3840,29
3840,51
3841,45
3842,8
3843,34
3844,34
3845,34
3846,11
3847,23
3848,34
3849,0
3850,12
3851,3
3852,11
3853,0
3854,29
3855,12
3856,26
3857,5
3858,3
3859,6
3860,6
3861,21
3862,6
3863,6
3864,2
3865,6
3866,21
3867,18
3868,21
3869,49
3869,13
3870,3
3871,1
3872,34
3873,34
3874,26
3875,3
3876,45
3877,28
3878,2
3879,24
3880,6
3880,39
3881,6
3882,24
3883,6
3884,24
3884,6
3885,6
3885,39
3886,6
3887,6
3888,6
3888,24
3889,6
3890,14
3891,29
3891,51
3892,0
3892,6
3893,6
3894,6
3895,7
3896,7
3897,7
3898,6
3899,7
3900,6
3901,6
3902,6
3903,47
3903,48
3904,8
3905,6
3906,6
3907,6
3908,6
3909,6
3910,6
3911,6
3911,24
3912,6
3913,6
3914,6
3915,6
3916,6
3917,6
3918,6
3919,6
3920,6
3921,6
3922,6
3923,7
3924,6
3925,6
3926,6
3927,6
3928,6
3929,6
3930,6
3931,6
3932,6
3933,32
3934,28
3935,18
3936,28
3937,19
3938,16
3939,7
3940,16
3941,11
3942,13
3943,23
3944,23
3945,23
3946,23
3947,0
3948,31
3949,39
3950,0
3951,16
3952,10
3953,27
3954,15
3955,15
3956,18
3957,28
3958,33
3959,36
3960,34
3961,52
3961,43
3962,26
3963,37
3964,11
3965,3
3966,19
3967,5
3968,35
3969,36
3970,26
3971,26
3972,26
3973,26
3974,7
3975,0
3976,28
3977,11
3978,7
3979,7
3980,26
3981,2
3982,0
3983,33
3984,31
3985,31
3986,8
3987,5
3988,23
3989,12
3990,34
3991,4
3992,10
3993,10
3994,1
3995,36
3996,1
3997,1
3998,3
3999,0
3999,48
4000,24
4000,49
4001,21
4001,51
4002,29
4002,51
4003,41
4003,49
4004,13
4004,49
4005,13
4005,49
4006,1
4007,1
4008,19
4009,34
4010,34
4011,25
4012,34
4013,16
4014,41
4015,3
4016,29
4016,49
4017,41
4018,41
4019,36
4020,17
4021,16
4022,21
4023,25
4024,33
4025,23
4026,11
4027,7
4028,11
4029,29
4030,32
4031,6
4032,44
4033,7
4034,32
4035,16
4036,23
4037,23
4038,11
4039,8
4040,45
4041,15
4042,21
4043,21
4044,16
4045,22
4046,22
4047,20
4048,10
4049,0
4050,27
4051,16
4052,3
4053,7
4054,15
4055,45
4056,6
4057,6
4058,15
4059,29
4060,4
4061,26
4062,30
4063,18
4064,8
4065,39
4066,34
4067,50
4067,14
4068,6
4069,6
4070,39
4071,6
4071,24
4072,6
4073,12
4074,39
4075,24
4075,52
4076,29
4076,48
4077,52
4077,24
4078,6
4079,48
4079,0
4080,6
4080,24
4081,3
4082,3
4083,18
4084,36
4085,1
4086,7
4087,6
4088,1
4089,23
4090,23
4091,23
4092,1
4093,23
4094,11
4095,1
4096,21
4096,49
4097,3
4098,3
4099,34
4100,33
4101,36
4102,33
4103,1
4104,1
4105,26
4106,3
4107,2
4108,8
4109,1
4110,9
4111,32
4112,6
4113,8
4114,27
4115,23
4116,34
4117,19
4118,6
4119,2
4120,16
4121,27
4122,0
4123,13
4124,3
4125,2
4126,26
4127,27
4128,0
4129,0
4130,6
4131,1
4132,30
4133,1
4134,33
4135,8
4136,8
4137,8
4138,8
4139,1
4140,19
4141,36
4142,18
4143,31
4144,31
4145,0
4146,31
4147,47
4148,18
4149,8
4150,12
4151,12
4152,18
4153,13
4154,29
4155,21
4156,11
4157,9
4158,3
4159,26
4160,33
4161,33
4162,2
4163,23
4164,39
4165,26
4166,2
4167,32
4168,32
4169,32
4170,32
4171,32
4172,6
4173,6
4174,31
4175,11
4176,20
4177,11
4178,30
4179,30
4180,30
4181,30
4182,30
4183,23
4184,30
4185,30
4186,21
4187,52
4187,29
4188,28
4189,21
4190,27
4191,9
4192,30
4193,6
4194,8
4195,26
4196,3
4197,1
4198,1
4199,2
4200,0
4201,6
4202,2
4203,16
4204,0
4205,11
4206,11
4207,1
4208,7
4209,6
4210,19
4211,0
4212,32
4213,3
4214,16
4215,26
4216,36
4217,27
4218,0
4219,33
4220,23
4221,0
4222,0
4223,18
4224,0
4225,1
4226,23
4227,47
4228,8
4229,36
4230,36
4231,5
4232,32
4233,19
4234,39
4235,18
4236,31
4237,4
4238,19
4239,32
4240,32
4241,0
4242,33
4243,6
4244,21
4245,19
4246,19
4247,31
4248,31
4249,26
4250,1
4251,45
4252,26
4253,26
4254,6
4255,2
4256,0
4257,0
4258,14
4259,2
4260,2
4261,20
4262,1
4263,34
4264,34
4265,34
4266,34
4267,4
4268,32
4269,36
4270,30
4270,52
4271,34
4272,17
4273,33
4274,6
4275,18
4276,18
4277,13
4278,22
4279,45
4280,14
4281,26
4282,1
4283,32
4284,27
4285,32
4286,1
4287,1
4288,33
4289,8
4290,8
4291,1
4292,28
4293,0
4294,1
4295,0
4296,33
4297,0
4298,45
4299,18
4300,36
4301,29
4302,29
4303,29
4303,49
4304,11
4305,8
4306,13
4307,1
4308,32
4309,27
4310,33
4311,33
4312,16
4313,6
4314,6
4315,19
4316,45
4317,0
4318,6
4319,19
4320,11
4321,26
4322,20
4323,27
4324,33
4325,0
4326,33
4327,33
4328,8
4329,26
4330,3
4331,3
4332,28
4333,37
4334,19
4335,3
4336,19
4337,3
4338,3
4339,19
4340,19
4341,0
4342,3
4343,19
4344,29
4345,3
4346,29
4347,13
4348,1
4349,23
4350,12
4351,40
4352,14
4353,1
4354,1
4355,15
4356,0
4357,19
4358,0
4359,13
4360,19
4361,0
4362,36
4363,8
4364,34
4365,26
4366,26
4367,7
4368,45
4369,35
4370,19
4371,19
4372,28
4373,28
4374,18
4375,21
4376,12
4377,36
4378,20
4379,22
4380,26
4381,26
4382,2
4383,0
4384,34
4385,16
4386,31
4387,44
4388,37
4389,14
4390,7
4391,0
4392,29
4393,39
4394,39
4395,3
4396,14
4397,14
4398,0
4399,34
4400,28
4401,10
4402,3
4403,31
4404,10
4405,3
4406,27
4407,0
4408,1
4409,27
4410,27
4411,27
4412,21
4413,1
4414,31
4415,49
4415,41
4416,0
4417,0
4418,27
4419,26
4420,12
4421,23
4422,18
4423,3
4424,2
4425,11
4426,27
4427,18
4428,18
4429,9
4430,1
4431,6
4432,3
4433,10
4434,29
4435,10
4436,26
4437,6
4438,27
4439,36
4440,10
4441,36
4442,36
4443,10
4444,3
4445,36
4446,12
4447,29
4448,10
4449,11
4450,3
4451,45
4452,12
4453,3
4454,28
4455,21
4456,23
4457,5
4458,8
4459,8
4460,31
4461,18
4462,30
4463,7
4464,27
4465,8
4466,32
4467,31
4468,31
4469,11
4470,26
4471,41
4472,41
4473,34
4474,1
4475,12
4476,26
4477,26
4478,1
4479,2
4480,18
4481,31
4482,30
4483,29
4484,1
4485,1
4486,1
4487,7
4488,6
4489,19
4490,28
4491,31
4492,31
4493,15
4494,18
4495,18
4496,18
4497,18
4498,1
4499,49
4499,18
4500,10
4501,3
4502,0
4503,1
4504,6
4505,30
4506,29
4506,51
4507,50
4507,29
4508,26
4509,6
4510,18
4511,21
4512,13
4513,1
4514,12
4515,38
4516,31
4517,24
4518,24
4519,31
4520,20
4521,26
4522,36
4523,36
4524,16
4525,29
4526,8
4527,11
4528,16
4529,2
4530,13
4531,0
4532,14
4533,0
4534,13
4535,49
4535,29
4536,52
4536,29
4537,25
4538,36
4539,8
4540,8
4541,30
4542,12
4543,16
4544,29
4545,0
4546,9
4547,18
4548,8
4549,8
4550,0
4551,0
4552,31
4553,35
4554,35
4555,29
4555,51
4556,29
4557,7
4558,6
4559,43
4559,52
4560,33
4561,45
4562,22
4563,1
4564,3
4565,2
4566,4
4567,4
4568,1
4569,1
4570,1
4571,1
4572,1
4573,1
4574,1
4575,1
4576,1
4577,1
4578,1
4579,33
4580,1
4581,7
4582,4
4583,33
4584,33
4585,1
4586,27
4587,32
4588,36
4589,32
4590,31
4591,27
4592,6
4593,1
4594,2
4595,0
4596,26
4597,26
4598,26
4599,23
4600,19
4601,23
4602,23
4603,1
4604,4
4605,4
4606,4
4607,4
4608,4
4609,4
4610,23
4611,23
4612,23
4613,23
4614,23
4615,23
4616,23
4617,23
4618,23
4619,4
4620,14
4621,30
4622,34
4623,34
4624,34
4625,34
4626,34
4627,34
4628,34
4629,32
4630,0
4631,0
4632,21
4633,38
4634,23
4635,26
4636,23
4637,36
4638,3
4639,3
4640,31
4641,2
4642,0
4643,3
4644,36
4645,36
4646,20
4647,45
4648,11
4649,18
4650,12
4651,15
4652,15
4653,15
4654,15
4655,15
4656,15
4657,18
4658,18
4659,0
4660,18
4661,12
4662,21
4663,0
4664,0
4665,18
4666,18
4667,0
4668,34
4669,7
4670,7
4671,7
4672,7
4673,0
4674,7
4675,28
4676,40
4677,44
4678,44
4679,49
4679,24
4680,45
4681,20
4682,45
4683,11
4684,8
4685,34
4686,2
4687,13
4688,45
4689,0
4690,19
4691,2
4692,1
4693,7
4694,27
4695,26
4696,1
4697,21
4698,18
4699,0
4700,18
4701,18
4702,18
4703,3
4704,11
4705,9
4706,9
4707,42
4708,27
4709,2
4710,1
4711,8
4712,27
4713,1
4714,27
4715,33
4716,33
4717,32
4718,4
4719,0
4720,7
4721,34
4722,19
4723,33
4724,1
4725,16
4726,32
4727,1
4728,33
4729,7
4730,1
4731,36
4732,27
4733,8
4734,33
4735,33
4736,6
4737,8
4738,33
4739,1
4740,33
4741,6
4742,32
4743,8
4744,32
4745,33
4746,1
4747,0
4748,8
4749,26
4750,32
4751,10
4752,10
4753,28
4754,28
4755,28
4756,28
4757,28
4758,28
4759,28
4760,28
4761,28
4762,25
4763,2
4764,23
4765,38
4766,7
4767,7
4768,23
4769,34
4770,19
4771,10
4772,23
4773,0
4774,24
4775,27
4776,0
4777,31
4778,45
4779,33
4780,28
4781,34
4782,4
4783,19
4784,4
4785,21
4785,49
4786,11
4787,23
4788,16
4789,8
4790,23
4791,21
4792,32
4793,0
4794,21
4795,8
4796,26
4797,23
4798,29
4799,31
4800,3
4801,0
4802,15
4803,35
4804,31
4805,37
4806,31
4807,31
4808,35
4809,12
4810,2
4811,33
4812,20
4813,21
4814,21
4815,8
4816,13
4817,34
4818,18
4819,0
4820,1
4821,26
4822,31
4823,0
4824,18
4825,6
4826,6
4827,21
4828,21
4829,21
4830,21
4831,36
4832,27
4833,32
4834,37
4835,30
4836,31
4837,11
4838,41
4839,1
4840,2
4841,45
4842,31
4843,13
4844,3
4845,27
4846,17
4847,17
4848,36
4849,18
4850,29
4851,34
4852,52
4852,29
4853,30
4854,14
4855,27
4856,12
4857,18
4858,18
4859,18
4860,18
4861,25
4862,15
4863,6
4864,15
4865,23
4866,3
4867,15
4868,21
4869,26
4870,21
4871,23
4872,3
4873,9
4874,2
4875,18
4876,21
4877,1
4878,12
4879,11
4880,6
4881,6
4882,6
4883,6
4884,9
4885,9
4886,27
4887,9
4888,9
4889,9
4890,9
4891,27
4892,22
4893,22
4894,1
4895,23
4896,8
4897,23
4898,8
4899,23
4900,23
4901,23
4902,1
4903,23
4904,0
4905,8
4906,6
4907,6
4908,23
4909,3
4910,11
4911,26
4912,6
4913,1
4914,19
4915,6
4916,6
4917,7
4918,5
4919,18
4920,18
4921,18
4922,18
4923,3
4924,3
4925,10
4926,1
4927,23
4928,23
4929,1
4930,1
4931,1
4932,3
4933,28
4934,1
4935,23
4936,4
4937,33
4938,1
4939,6
4940,12
4940,51
4941,6
4942,2
4943,33
4944,28
4945,4
4946,0
4947,4
4948,23
4949,0
4950,0
4951,5
4952,5
4953,0
4954,23
4955,2
4956,38
4957,49
4957,41
4958,41
4958,49
4959,8
4960,26
4961,28
4962,17
4963,3
4964,1
4965,22
4966,29
4967,21
4968,21
4969,52
4969,30
4970,29
4970,52
4971,29
4972,30
4972,49
4973,4
4974,18
4975,2
4976,2
4977,20
4978,2
4979,31
4980,33
4981,32
4982,16
4983,19
4984,1
4985,1
4986,6
4987,31
4988,25
4989,23
4990,36
4991,26
4992,0
4993,8
4994,1
4995,1
4996,3
4997,19
4998,42
4999,34
5000,32
5001,2
5002,22
5003,51
5003,6
5004,52
5004,30
5005,6
5006,19
5007,1
5008,23
5009,8
5010,8
5011,17
5012,4
5013,16
5014,28
5015,34
5016,32
5017,32
5018,27
5019,32
5020,42
5021,7
5022,2
5023,36
5024,31
5025,26
5026,9
5027,49
5027,21
5028,10
5029,6
5030,23
5031,31
5032,31
5033,31
5034,31
5035,31
5036,31
5037,21
5038,3
5039,31
5040,0
5041,1
5042,7
5043,7
5044,26
5045,8
5046,1
5047,2
5048,1
5049,6
5050,6
5051,32
5052,6
5053,2
5054,6
5055,6
5056,16
5057,19
5058,27
5059,20
5060,43
5061,43
5062,23
5063,34
5064,28
5065,3
5066,3
5067,45
5068,19
5069,33
5070,28
5071,41
5071,49
5072,13
5073,13
5074,13
5075,13
5076,26
5077,22
5078,1
5079,26
5080,6
5081,34
5082,23
5083,28
5084,28
5085,29
5086,28
5087,36
5088,11
5089,20
5090,0
5091,36
5092,34
5093,1
5094,26
5095,2
5096,28
5097,21
5098,1
5099,7
5100,27
5101,4
5102,23
5103,30
5104,27
5105,6
5106,27
5107,27
5108,16
5109,22
5110,6
5111,22
5112,7
5113,28
5114,27
5115,27
5116,16
5117,27
5118,6
5119,6
5120,6
5121,33
5122,36
5123,27
5124,1
5125,7
5126,14
5127,45
5128,31
5129,6
5130,21
5131,18
5131,49
5132,11
5133,11
5134,16
5135,14
5136,21
5137,0
5138,27
5139,27
5140,12
5141,12
5142,27
5143,34
5144,27
5145,32
5146,6
5147,18
5148,1
5149,1
5150,1
5151,1
5152,1
5153,1
5154,1
5155,1
5156,1
5157,1
5158,6
5159,23
5160,23
5161,7
5162,19
5163,0
5164,12
5165,18
5166,18
5167,18
5168,18
5169,18
5170,18
5171,18
5172,15
5173,15
5174,18
5175,21
5176,36
5177,36
5178,36
5179,36
5180,36
5181,28
5182,28
5183,3
5184,31
5185,1
5186,30
5187,11
5188,19
5189,19
5190,19
5191,19
5192,8
5193,8
5194,19
5195,12
5196,1
5197,1
5198,1
5199,17
5200,9
5201,31
5202,11
5203,30
5204,31
5205,2
5206,31
5207,11
5208,27
5209,16
5210,19
5211,19
5212,19
5213,15
5214,35
5215,35
5216,34
5217,4
5218,0
5219,27
5220,1
5221,1
5222,1
5223,1
5224,1
5225,1
5226,33
5227,1
5228,32
5229,33
5230,0
5231,45
5232,34
5233,2
5234,18
5235,32
5236,28
5237,21
5238,11
5239,1
5240,26
5241,26
5242,25
5243,7
5244,36
5245,21
5246,26
5247,35
5248,8
5249,16
5250,39
5251,0
5252,33
5253,39
5254,39
5255,5
5256,45
5257,1
5258,18
5259,29
5260,36
5261,2
5262,2
5263,31
5264,13
5265,36
5266,1
5267,32
5268,41
5269,33
5270,16
5271,41
5272,1
5273,3
5274,12
5275,12
5276,29
5277,1
5278,6
5278,12
5279,12
5279,6
5280,49
5280,12
5281,31
5282,29
5283,29
5284,14
5285,45
5286,28
5287,28
5288,28
5289,30
5290,7
5291,0
5292,0
5293,23
5294,21
5295,11
5296,28
5297,28
5298,28
5299,26
5300,7
5301,3
5302,19
5303,3
5304,30
5305,13
5306,2
5307,39
5308,11
5309,39
5310,26
5311,26
5312,2
5313,12
5314,44
5315,2
5316,0
5317,33
5318,15
5318,50
5319,6
5320,35
5321,34
5322,0
5323,34
5324,32
5325,2
5326,2
5327,32
5328,2
5329,32
5330,2
5331,0
5332,34
5333,34
5334,36
5335,38
5336,0
5337,19
5338,1
5339,1
5340,23
5341,18
5342,18
5343,1
5344,31
5345,19
5346,31
5347,8
5348,16
5349,0
5350,0
5351,22
5352,1
5353,17
5354,32
5355,6
5356,3
5357,33
5358,32
5359,3
5360,28
5361,32
5362,0
5363,0
5364,17
5365,21
5366,1
5367,26
5368,1
5369,19
5370,6
5371,8
5372,9
5373,19
5374,8
5375,23
5376,23
5377,19
5378,0
5379,28
5380,0
5381,16
5382,0
5383,3
5384,19
5385,17
5386,8
5387,8
5388,8
5389,8
5390,8
5391,8
5392,23
5393,19
5394,8
5395,8
5396,8
5397,7
5398,7
5399,7
5400,8
5401,7
5402,34
5403,32
5404,0
5405,25
5406,32
5407,27
5408,28
5409,28
5410,28
5411,28
5412,0
5413,33
5414,34
5415,25
5416,0
5417,28
5418,28
5419,28
5420,28
5421,28
5422,28
5423,28
5424,28
5425,28
5426,28
5427,28
5428,28
5429,28
5430,28
5431,28
5432,28
5433,28
5434,28
5435,28
5436,28
5437,28
5438,28
5439,28
5440,28
5441,28
5442,28
5443,28
5444,33
5445,28
5446,28
5447,28
5448,1
5449,32
5450,28
5451,28
5452,18
5453,26
5454,1
5455,1
5456,1
5457,21
5458,17
5459,12
5460,12
5461,45
5462,45
5463,45
5464,32
5465,28
5466,28
5467,28
5468,19
5469,26
5470,26
5471,34
5472,19
5473,6
5474,6
5475,6
5476,36
5477,1
5478,32
5479,0
5480,19
5481,32
5482,43
5483,6
5484,0
5485,1
5486,6
5487,1
5488,30
5489,31
5490,31
5491,6
5492,32
5493,0
5494,6
5495,1
5496,6
5497,0
5498,1
5499,32
5500,1
5501,6
5502,6
5503,19
5504,19
5505,16
5506,0
5507,0
5508,12
5509,0
5510,0
5511,0
5512,0
5513,0
5514,0
5515,37
5516,0
5517,1
5518,0
5519,19
5520,34
5521,36
5522,19
5523,19
5524,19
5525,1
5526,2
5527,28
5528,28
5529,28
5530,9
5531,8
5532,28
5533,28
5534,28
5535,28
5536,28
5537,7
5538,34
5539,32
5540,2
5541,23
5542,25
5543,0
5544,0
5545,0
5546,7
5547,28
5548,7
5549,33
5550,0
5551,34
5552,34
5553,12
5554,1
5555,1
5556,1
5557,1
5558,32
